Id,KeyText,AddedOn,IsChecked,GroupName,GroupId,BaseFrequency,QuoteFrequency,QuotePointFrequency,KEI
48,электронный калькулятор самогонщика,2020-10-30 16:35:26.5589213,0,Все,3,9,7,7,3.33
49,крепость на выходе в калькуляторе самогонщика,2020-10-30 16:35:26.5589213,0,Все,3,9,1,1,1.33
50,космогон калькулятор самогонщика,2020-10-30 16:35:26.5599208,0,Все,3,9,6,6,3.0
118,таблица фридмана для спирта калькулятор,2020-10-30 16:41:18.8139664,0,Все,3,9,7,7,3.33
314,калькулятор содержания спирта в водно спиртовом растворе,2020-10-30 16:41:18.8139664,0,калькулятор разбавления самогона водой,5,9,5,1,1.33
315,ромовый дневник калькулятор разбавления спирта,2020-10-30 16:41:18.8139664,0,калькулятор разбавления самогона водой,5,9,9,9,4.0
316,калькулятор алкоголя спирта и воды,2020-10-30 16:41:18.8139664,0,калькулятор разбавления самогона водой,5,9,3,3,2.0
317,калькулятор разбавления спирта водой погребок,2020-10-30 16:41:18.8139664,0,калькулятор разбавления самогона водой,5,9,11,11,4.66
363,калькулятор снятия голов самогона,2020-10-30 16:38:18.5203372,0,калькулятор самогонщика отбор голов,6,9,4,4,2.33
483,расчет спирта в браге калькулятор,2020-10-30 16:41:18.8139664,0,спирт из браги,13,9,7,5,2.66
494,калькулятор перевода спирта из кг в литры,2020-10-30 16:41:18.8129759,0,перевести кг спирта в литры,16,9,3,1,1.33
527,калькулятор смешивания двух спиртов разной крепости,2020-10-30 16:41:18.8139664,0,Калькулятор смешивания спиртов,18,9,8,8,3.66
594,спирт из 96 в 70 калькулятор,2020-10-30 16:41:18.8129759,0,развести спирт до 70 калькулятор,23,9,7,6,3.0
669,калькулятор самогонщика как правильно развести самогон,2020-10-30 16:35:26.5589213,0,калькулятор самогонщика разбавление самогона водой после второй,26,9,5,5,2.66
690,калькулятор спирта сырца для разведения с водой,2020-10-30 16:41:18.8139664,0,Калькулятор дробной перегонки спирта-сырца: (вторая перегонка),11,9,9,9,4.0
736,формула смешивания спирта разной крепости,2022-01-20 09:49:38.3836801,0,Калькулятор смешивания спиртов,18,9,9,7,
752,формула смешивания спирта с водой,2022-01-20 09:49:38.3836801,0,калькулятор разбавления самогона водой,5,9,8,8,
51,калькулятор самогонщика из пшеницы,2020-10-30 16:35:26.5609163,0,Все,3,8,8,8,4.0
52,калькулятор самогонщика самогонофф,2020-10-30 16:35:26.5609163,0,Все,3,8,5,5,2.87
119,выход спирта из сахара калькулятор,2020-10-30 16:41:18.8149615,0,Все,3,8,9,9,4.37
167,калькулятор самогонщика разбавление самогона водой градусов,2020-10-30 16:35:26.5599208,0,калькулятор разбавления самогона водой,5,8,6,6,3.25
229,алкогольный калькулятор как разбавить самогон,2020-10-30 16:38:18.5203372,0,калькулятор разбавления самогона водой,5,8,8,8,4.0
230,как разводить самогон с водой правильно калькулятор,2020-10-30 16:38:18.5213267,0,калькулятор разбавления самогона водой,5,8,3,3,2.12
231,алкогольный калькулятор для разведения самогона,2020-10-30 16:38:18.5213267,0,калькулятор разбавления самогона водой,5,8,6,6,3.25
319,калькулятор смешения спирта с водой,2020-10-30 16:41:18.8139664,0,калькулятор разбавления самогона водой,5,8,7,4,2.5
320,как разбавить спирт 95 до 70 калькулятор,2020-10-30 16:41:46.6748105,0,калькулятор разбавления самогона водой,5,8,5,5,2.87
